day,month,year,hour,minute,temp
6,3,2018,5,16,19.7436956522
6,3,2018,5,17,19.757826087
6,3,2018,5,18,19.7691304348
6,3,2018,5,19,19.7823913043
6,3,2018,5,20,19.7910869565
6,3,2018,5,21,19.8
6,3,2018,5,22,19.8248888889
6,3,2018,5,23,19.8247826087
6,3,2018,5,24,19.8302173913
6,3,2018,5,25,19.8432608696
6,3,2018,5,26,19.8554347826
6,3,2018,5,27,19.8680434783
6,3,2018,5,28,19.8782608696
6,3,2018,5,29,19.887173913
6,3,2018,5,30,19.895
6,3,2018,5,31,19.9036956522
6,3,2018,5,32,19.917173913
6,3,2018,5,33,19.9210869565
6,3,2018,5,34,19.9319565217
6,3,2018,5,35,19.9367391304
6,3,2018,5,36,19.9443478261
6,3,2018,5,37,19.9547826087
6,3,2018,5,38,19.9589130435
6,3,2018,5,39,19.9665217391
6,3,2018,5,40,19.977826087
6,3,2018,5,41,19.985
6,3,2018,5,42,19.9941304348
6,3,2018,5,43,20.0013043478
6,3,2018,5,44,20.0063043478
6,3,2018,5,45,20.0130434783
6,3,2018,5,46,20.0176086957
6,3,2018,5,47,20.0258695652
6,3,2018,5,48,20.0358695652
6,3,2018,5,49,20.0434782609
6,3,2018,5,50,20.0497826087
6,3,2018,5,51,20.0615217391
6,3,2018,5,52,20.0684782609
6,3,2018,5,53,20.0782608696
6,3,2018,5,54,20.0847826087
6,3,2018,5,55,20.0902173913
6,3,2018,5,56,20.0986956522
6,3,2018,5,57,20.1261904762
6,3,2018,5,58,20.1169565217
6,3,2018,5,59,20.1236956522
6,3,2018,6,0,20.127826087
6,3,2018,6,1,20.1341304348
6,3,2018,6,2,20.1413043478
6,3,2018,6,3,20.1502173913
6,3,2018,6,4,20.1589130435
6,3,2018,6,5,20.1645652174
6,3,2018,6,6,20.1726086957
6,3,2018,6,7,20.18
6,3,2018,6,8,20.1904347826
6,3,2018,6,9,20.1960869565
6,3,2018,6,10,20.2073913043
6,3,2018,6,11,20.2134782609
6,3,2018,6,12,20.2232608696
6,3,2018,6,13,20.2295652174
6,3,2018,6,14,20.2415217391
6,3,2018,6,15,20.2508695652
6,3,2018,6,16,20.2610869565
6,3,2018,6,17,20.2726086957
6,3,2018,6,18,20.2782608696
6,3,2018,6,19,20.2930434783
6,3,2018,6,20,20.2995652174
6,3,2018,6,21,20.31
6,3,2018,6,22,20.3230434783
6,3,2018,6,23,20.3319565217
6,3,2018,6,24,20.3336956522
6,3,2018,6,25,20.3463043478
6,3,2018,6,26,20.3515217391
6,3,2018,6,27,20.3602173913
6,3,2018,6,28,20.3706521739
6,3,2018,6,29,20.3823913043
6,3,2018,6,30,20.3880434783
6,3,2018,6,31,20.3965217391
6,3,2018,6,32,20.4060869565
6,3,2018,6,33,20.4331111111
6,3,2018,6,34,20.4236956522
6,3,2018,6,35,20.4326086957
6,3,2018,6,36,20.4413043478
6,3,2018,6,37,20.4482608696
6,3,2018,6,38,20.4543478261
6,3,2018,6,39,20.4606521739
6,3,2018,6,40,20.4708695652
6,3,2018,6,41,20.4763043478
6,3,2018,6,42,20.4836956522
6,3,2018,6,43,20.4873913043
6,3,2018,6,44,20.4936956522
6,3,2018,6,45,20.4991304348
6,3,2018,6,46,20.5051111111
6,3,2018,6,47,20.5097826087
6,3,2018,6,48,20.51
6,3,2018,6,49,20.45875
6,3,2018,6,50,20.5108695652
6,3,2018,6,51,20.52
6,3,2018,6,52,20.5380434783
6,3,2018,6,53,20.5569565217
6,3,2018,6,54,20.5782608696
6,3,2018,6,55,20.6208695652
6,3,2018,6,56,20.6663043478
6,3,2018,6,57,20.7173913043
6,3,2018,6,58,20.7808695652
6,3,2018,6,59,20.8497826087
6,3,2018,7,0,20.922826087
6,3,2018,7,1,21.0052173913
6,3,2018,7,2,21.0947826087
6,3,2018,7,3,21.1817391304
6,3,2018,7,4,21.275
6,3,2018,7,5,21.3708695652
6,3,2018,7,6,21.4630434783
6,3,2018,7,7,21.5663043478
6,3,2018,7,8,21.66
6,3,2018,7,9,21.7589130435
6,3,2018,7,10,21.8484782609
6,3,2018,7,11,21.9397826087
6,3,2018,7,12,22.022826087
6,3,2018,7,13,22.1080434783
6,3,2018,7,14,22.19
6,3,2018,7,15,22.272173913
6,3,2018,7,16,22.3517391304
6,3,2018,7,17,22.4304347826
6,3,2018,7,18,22.507826087
6,3,2018,7,19,22.5802173913
6,3,2018,7,20,22.652826087
6,3,2018,7,21,22.7234782609
6,3,2018,7,22,22.7902173913
6,3,2018,7,23,22.8517391304
6,3,2018,7,24,22.9182608696
6,3,2018,7,25,22.9810869565
6,3,2018,7,26,23.0439130435
6,3,2018,7,27,23.1015217391
6,3,2018,7,28,23.1560869565
6,3,2018,7,29,23.2058695652
6,3,2018,7,30,23.2608695652
6,3,2018,7,31,23.3113043478
6,3,2018,7,32,23.3623913043
6,3,2018,7,33,23.4115217391
6,3,2018,7,34,23.462173913
6,3,2018,7,35,23.4954545455
6,3,2018,7,36,23.5541304348
6,3,2018,7,37,23.602173913
6,3,2018,7,38,23.6384782609
6,3,2018,7,39,23.6810869565
6,3,2018,7,40,23.7152173913
6,3,2018,7,41,23.7786666667
6,3,2018,7,42,23.7808695652
6,3,2018,7,43,23.8119565217
6,3,2018,7,44,23.842826087
6,3,2018,7,45,23.8732608696
6,3,2018,7,46,23.9034782609
6,3,2018,7,47,23.9384782609
6,3,2018,7,48,23.9695652174
6,3,2018,7,49,23.9930434783
6,3,2018,7,50,24.0263043478
6,3,2018,7,51,24.0589130435
6,3,2018,7,52,24.0958695652
6,3,2018,7,53,24.1341304348
6,3,2018,7,54,24.1693478261
6,3,2018,7,55,24.2143478261
6,3,2018,7,56,24.2484782609
6,3,2018,7,57,24.2852173913
6,3,2018,7,58,24.3189130435
6,3,2018,7,59,24.352826087
6,3,2018,8,0,24.387173913
6,3,2018,8,1,24.4132608696
6,3,2018,8,2,24.445
6,3,2018,8,3,24.475
6,3,2018,8,4,24.5032608696
6,3,2018,8,5,24.5282608696
6,3,2018,8,6,24.552173913
6,3,2018,8,7,24.5726086957
6,3,2018,8,8,24.5939130435
6,3,2018,8,9,24.6065217391
6,3,2018,8,10,24.6291304348
6,3,2018,8,11,24.6391304348
6,3,2018,8,12,24.6545652174
6,3,2018,8,13,24.6691304348
6,3,2018,8,14,24.6793478261
6,3,2018,8,15,24.687826087
6,3,2018,8,16,24.702826087
6,3,2018,8,17,24.7152173913
6,3,2018,8,18,24.725
6,3,2018,8,19,24.7323913043
6,3,2018,8,20,24.7395652174
6,3,2018,8,21,24.7426086957
6,3,2018,8,22,24.7523913043
6,3,2018,8,23,24.7573170732
6,3,2018,8,24,24.7660869565
6,3,2018,8,25,24.7710869565
6,3,2018,8,26,24.7836956522
6,3,2018,8,27,24.7895652174
6,3,2018,8,28,24.7963043478
6,3,2018,8,29,24.8093478261
6,3,2018,8,30,24.817826087
6,3,2018,8,31,24.827173913
6,3,2018,8,32,24.8223255814
6,3,2018,8,33,24.8456521739
6,3,2018,8,34,24.8556521739
6,3,2018,8,35,24.8658695652
6,3,2018,8,36,24.8802222222
6,3,2018,8,37,24.8854347826
6,3,2018,8,38,24.8960869565
6,3,2018,8,39,24.9084782609
6,3,2018,8,40,24.8937777778
6,3,2018,8,41,24.927173913
6,3,2018,8,42,24.9317391304
6,3,2018,8,43,24.9493333333
6,3,2018,8,44,24.9552173913
6,3,2018,8,45,24.9643478261
6,3,2018,8,46,24.9655813953
6,3,2018,8,47,24.99
6,3,2018,8,48,25.0039130435
6,3,2018,8,49,25.0152173913
6,3,2018,8,50,25.0258695652
6,3,2018,8,51,25.0354347826
6,3,2018,8,52,25.0441304348
6,3,2018,8,53,25.0513043478
6,3,2018,8,54,25.0643478261
6,3,2018,8,55,25.0726086957
6,3,2018,8,56,25.0760869565
6,3,2018,8,57,25.0736585366
6,3,2018,8,58,25.1028947368
6,3,2018,8,59,25.0910869565
6,3,2018,9,0,25.1023913043
6,3,2018,9,1,25.1084782609
6,3,2018,9,2,25.1145652174
6,3,2018,9,3,25.1195652174
6,3,2018,9,4,25.1284782609
6,3,2018,9,5,25.1471428571
6,3,2018,9,6,25.1404347826
6,3,2018,9,7,25.1465217391
6,3,2018,9,8,25.1558695652
6,3,2018,9,9,25.1586363636
6,3,2018,9,10,25.1717391304
6,3,2018,9,11,25.182826087
6,3,2018,9,12,25.1891304348
6,3,2018,9,13,25.1969565217
6,3,2018,9,14,25.1989130435
6,3,2018,9,15,25.205
6,3,2018,9,16,25.2058695652
6,3,2018,9,17,25.2091304348
6,3,2018,9,18,25.212826087
6,3,2018,9,19,25.2106521739
6,3,2018,9,20,25.2141304348
6,3,2018,9,21,25.2182608696
6,3,2018,9,22,25.2180434783
6,3,2018,9,23,25.222173913
6,3,2018,9,24,25.2234782609
6,3,2018,9,25,25.2315217391
6,3,2018,9,26,25.232173913
6,3,2018,9,27,25.2330434783
6,3,2018,9,28,25.2389130435
6,3,2018,9,29,25.2423913043
6,3,2018,9,30,25.2452173913
6,3,2018,9,31,25.2491304348
6,3,2018,9,32,25.2552173913
6,3,2018,9,33,25.26
6,3,2018,9,34,25.267826087
6,3,2018,9,35,25.2704347826
6,3,2018,9,36,25.2756521739
6,3,2018,9,37,25.2867391304
6,3,2018,9,38,25.2913043478
6,3,2018,9,39,25.3036956522
6,3,2018,9,40,25.3104347826
6,3,2018,9,41,25.3152173913
6,3,2018,9,42,25.3230434783
6,3,2018,9,43,25.3317391304
6,3,2018,9,44,25.342173913
6,3,2018,9,45,25.3532608696
6,3,2018,9,46,25.3626086957
6,3,2018,9,47,25.3739130435
6,3,2018,9,48,25.3836956522
6,3,2018,9,49,25.3926086957
6,3,2018,9,50,25.3960869565
6,3,2018,9,51,25.3995652174
6,3,2018,9,52,25.4041304348
6,3,2018,9,53,25.4082608696
6,3,2018,9,54,25.4095652174
6,3,2018,9,55,25.4143478261
6,3,2018,9,56,25.4197826087
6,3,2018,9,57,25.4204347826
6,3,2018,9,58,25.4260869565
6,3,2018,9,59,25.4232608696
6,3,2018,10,0,25.4254347826
6,3,2018,10,1,25.4265217391
6,3,2018,10,2,25.4269565217
6,3,2018,10,3,25.4313043478
6,3,2018,10,4,25.3516
6,3,2018,10,5,25.4380434783
6,3,2018,10,6,25.442826087
6,3,2018,10,7,25.4469565217
6,3,2018,10,8,25.4418181818
6,3,2018,10,9,25.4440909091
6,3,2018,10,10,25.4589130435
6,3,2018,10,11,25.4680434783
6,3,2018,10,12,25.4736956522
6,3,2018,10,13,25.477826087
6,3,2018,10,14,25.4869565217
6,3,2018,10,15,25.4913043478
6,3,2018,10,16,25.4980434783
6,3,2018,10,17,25.5039130435
6,3,2018,10,18,25.5097826087
6,3,2018,10,19,25.5223913043
6,3,2018,10,20,25.5282608696
6,3,2018,10,21,25.5339130435
6,3,2018,10,22,25.5430434783
6,3,2018,10,23,25.5685714286
6,3,2018,10,24,25.5545652174
6,3,2018,10,25,25.5615217391
6,3,2018,10,26,25.5667391304
6,3,2018,10,27,25.5710869565
6,3,2018,10,28,25.5726086957
6,3,2018,10,29,25.5713043478
6,3,2018,10,30,25.5743478261
6,3,2018,10,31,25.572826087
6,3,2018,10,32,25.5708695652
6,3,2018,10,33,25.567826087
6,3,2018,10,34,25.5626086957
6,3,2018,10,35,25.5604347826
6,3,2018,10,36,25.5473913043
6,3,2018,10,37,25.5386956522
6,3,2018,10,38,25.5286956522
6,3,2018,10,39,25.5204347826
6,3,2018,10,40,25.52
6,3,2018,10,41,25.5008695652
6,3,2018,10,42,25.497173913
6,3,2018,10,43,25.4923913043
6,3,2018,10,44,25.4934782609
6,3,2018,10,45,25.4958695652
6,3,2018,10,46,25.4973913043
6,3,2018,10,47,25.5
6,3,2018,10,48,25.5056521739
6,3,2018,10,49,25.5126086957
6,3,2018,10,50,25.5206521739
6,3,2018,10,51,25.53
6,3,2018,10,52,25.5512820513
6,3,2018,10,53,25.5423913043
6,3,2018,10,54,25.5495652174
6,3,2018,10,55,25.552173913
6,3,2018,10,56,25.5665217391
6,3,2018,10,57,25.5686666667
6,3,2018,10,58,25.5827272727
6,3,2018,10,59,25.6476923077
6,3,2018,11,0,25.602826087
6,3,2018,11,1,25.5944444444
6,3,2018,11,2,25.6235555556
6,3,2018,11,3,25.635
6,3,2018,11,4,25.647173913
6,3,2018,11,5,25.6545652174
6,3,2018,11,6,25.6604347826
6,3,2018,11,7,25.6639130435
6,3,2018,11,8,25.6723913043
6,3,2018,11,9,25.6706521739
6,3,2018,11,10,25.6739130435
6,3,2018,11,11,25.672826087
6,3,2018,11,12,25.6695652174
6,3,2018,11,13,25.6595652174
6,3,2018,11,14,25.6602173913
6,3,2018,11,15,25.6645652174
6,3,2018,11,16,25.6636956522
6,3,2018,11,17,25.6776744186
6,3,2018,11,18,25.6715217391
6,3,2018,11,19,25.6767391304
6,3,2018,11,20,25.6873913043
6,3,2018,11,21,25.6986956522
6,3,2018,11,22,25.7063043478
6,3,2018,11,23,25.7132608696
6,3,2018,11,24,25.7234782609
6,3,2018,11,25,25.7255555556
6,3,2018,11,26,25.734
6,3,2018,11,27,25.745
6,3,2018,11,28,25.7469565217
6,3,2018,11,29,25.7480434783
6,3,2018,11,30,25.7276744186
6,3,2018,11,31,25.7458695652
6,3,2018,11,32,25.743255814
6,3,2018,11,33,25.7285365854
6,3,2018,11,34,25.7310869565
6,3,2018,11,35,25.7236956522
6,3,2018,11,36,25.7204347826
6,3,2018,11,37,25.7246511628
6,3,2018,11,38,25.6997826087
6,3,2018,11,39,25.6910869565
6,3,2018,11,40,25.6819565217
6,3,2018,11,41,25.682826087
6,3,2018,11,42,25.6789130435
6,3,2018,11,43,25.675
6,3,2018,11,44,25.6806521739
6,3,2018,11,45,25.6891304348
6,3,2018,11,46,25.6952173913
6,3,2018,11,47,25.6956521739
6,3,2018,11,48,25.7047826087
6,3,2018,11,49,25.6447619048
6,3,2018,11,50,25.7392307692
6,3,2018,11,51,25.7448
6,3,2018,11,52,25.7202272727
6,3,2018,11,53,25.7206521739
6,3,2018,11,54,25.7169565217
6,3,2018,11,55,25.7017391304
6,3,2018,11,56,25.7
6,3,2018,11,57,25.7017391304
6,3,2018,11,58,25.705
6,3,2018,11,59,25.6956521739
6,3,2018,12,0,25.6917391304
6,3,2018,12,1,25.692173913
6,3,2018,12,2,25.6930434783
6,3,2018,12,3,25.6623529412
6,3,2018,12,4,25.6806382979
6,3,2018,12,5,25.6511111111
6,3,2018,12,6,25.59375
6,3,2018,12,7,25.6566666667
6,3,2018,12,8,25.7353061224
6,3,2018,12,9,25.68375
6,3,2018,12,10,25.7304615385
6,3,2018,12,11,25.7172340426
6,3,2018,12,12,25.7484090909
6,3,2018,12,13,25.6919565217
6,3,2018,12,14,25.7282608696
6,3,2018,12,15,25.7175555556
6,3,2018,12,16,25.7097777778
6,3,2018,12,17,25.7169565217
6,3,2018,12,18,25.6990909091
6,3,2018,12,19,25.7194871795
6,3,2018,12,20,25.6847826087
6,3,2018,12,21,25.6736956522
6,3,2018,12,22,25.657173913
6,3,2018,12,23,25.645
6,3,2018,12,24,25.6319565217
6,3,2018,12,25,25.6230434783
6,3,2018,12,26,25.6068888889
6,3,2018,12,27,25.6139130435
6,3,2018,12,28,25.6222222222
6,3,2018,12,29,25.6122222222
6,3,2018,12,30,25.6254347826
6,3,2018,12,31,25.6373913043
6,3,2018,12,32,25.6774418605
6,3,2018,12,33,25.655
6,3,2018,12,34,25.6641304348
6,3,2018,12,35,25.6819565217
6,3,2018,12,36,25.6936956522
6,3,2018,12,37,25.7076086957
6,3,2018,12,38,25.7202173913
6,3,2018,12,39,25.7345652174
6,3,2018,12,40,25.7813953488
6,3,2018,12,41,25.7593478261
6,3,2018,12,42,25.7102631579
6,3,2018,12,43,25.7810416667
6,3,2018,12,44,25.7712121212
6,3,2018,12,45,25.7679545455
6,3,2018,12,46,25.768125
6,3,2018,12,47,25.7565217391
6,3,2018,12,48,25.7406521739
6,3,2018,12,49,25.7260869565
6,3,2018,12,50,25.7108695652
6,3,2018,12,51,25.6919565217
6,3,2018,12,52,25.6760869565
6,3,2018,12,53,25.6634782609
6,3,2018,12,54,25.6433333333
6,3,2018,12,55,25.6391111111
6,3,2018,12,56,25.6351111111
6,3,2018,12,57,25.6306666667
6,3,2018,12,58,25.6322222222
6,3,2018,12,59,25.6465217391
6,3,2018,13,0,25.6560869565
6,3,2018,13,1,25.6634782609
6,3,2018,13,2,25.6715217391
6,3,2018,13,3,25.6876086957
6,3,2018,13,4,25.7039130435
6,3,2018,13,5,25.7113333333
6,3,2018,13,6,25.7341304348
6,3,2018,13,7,25.7366666667
6,3,2018,13,8,25.7511111111
6,3,2018,13,9,25.7576086957
6,3,2018,13,10,25.755
6,3,2018,13,11,25.7523913043
6,3,2018,13,12,25.7436956522
6,3,2018,13,13,25.7235555556
6,3,2018,13,14,25.7167391304
6,3,2018,13,15,25.7013043478
6,3,2018,13,16,25.7097826087
6,3,2018,13,17,25.6654347826
6,3,2018,13,18,25.6523913043
6,3,2018,13,19,25.6406521739
6,3,2018,13,20,25.6367391304
6,3,2018,13,21,25.6317391304
6,3,2018,13,22,25.6213333333
6,3,2018,13,23,25.6106818182
6,3,2018,13,24,25.6258695652
6,3,2018,13,25,25.6315217391
6,3,2018,13,26,25.637826087
6,3,2018,13,27,25.6458695652
6,3,2018,13,28,25.6545652174
6,3,2018,13,29,25.6682608696
6,3,2018,13,30,25.694
6,3,2018,13,31,25.6593333333
6,3,2018,13,32,25.7044186047
6,3,2018,13,33,25.7084782609
6,3,2018,13,34,25.7062857143
6,3,2018,13,35,25.7343478261
6,3,2018,13,36,25.742173913
6,3,2018,13,37,25.7443478261
6,3,2018,13,38,25.7510869565
6,3,2018,13,39,25.7491304348
6,3,2018,13,40,25.7526086957
6,3,2018,13,41,25.742173913
6,3,2018,13,42,25.7345652174
6,3,2018,13,43,25.7293478261
6,3,2018,13,44,25.7088888889
6,3,2018,13,45,25.7015217391
6,3,2018,13,46,25.68
6,3,2018,13,47,25.6793478261
6,3,2018,13,48,25.6663043478
6,3,2018,13,49,25.6573913043
6,3,2018,13,50,25.6493478261
6,3,2018,13,51,25.6482608696
6,3,2018,13,52,25.6426086957
6,3,2018,13,53,25.6391304348
6,3,2018,13,54,25.6347826087
6,3,2018,13,55,25.6371111111
6,3,2018,13,56,25.6363043478
6,3,2018,13,57,25.6384782609
6,3,2018,13,58,25.6469565217
6,3,2018,13,59,25.6508695652
6,3,2018,14,0,25.6593478261
6,3,2018,14,1,25.67
6,3,2018,14,2,25.6782608696
6,3,2018,14,3,25.6852173913
6,3,2018,14,4,25.6835714286
6,3,2018,14,5,25.7041304348
6,3,2018,14,6,25.7176086957
6,3,2018,14,7,25.7223913043
6,3,2018,14,8,25.735
6,3,2018,14,9,25.7467391304
6,3,2018,14,10,25.76
6,3,2018,14,11,25.7645652174
6,3,2018,14,12,25.7706521739
6,3,2018,14,13,25.7723913043
6,3,2018,14,14,25.7680434783
6,3,2018,14,15,25.7545652174
6,3,2018,14,16,25.7434782609
6,3,2018,14,17,25.7215217391
6,3,2018,14,18,25.7227659574
6,3,2018,14,19,25.6776086957
6,3,2018,14,20,25.6658695652
6,3,2018,14,21,25.6558695652
6,3,2018,14,22,25.6551111111
6,3,2018,14,23,25.6267391304
6,3,2018,14,24,25.6154347826
6,3,2018,14,25,25.6067391304
6,3,2018,14,26,25.6137777778
6,3,2018,14,27,25.6043478261
6,3,2018,14,28,25.6017391304
6,3,2018,14,29,25.6066666667
6,3,2018,14,30,25.612173913
6,3,2018,14,31,25.615
6,3,2018,14,32,25.6180434783
6,3,2018,14,33,25.6234782609
6,3,2018,14,34,25.6385106383
6,3,2018,14,35,25.6246808511
6,3,2018,14,36,25.6330952381
6,3,2018,14,37,25.657826087
6,3,2018,14,38,25.6636956522
6,3,2018,14,39,25.6726086957
6,3,2018,14,40,25.6722222222
6,3,2018,14,41,25.6860869565
6,3,2018,14,42,25.6919565217
6,3,2018,14,43,25.6941304348
6,3,2018,14,44,25.7006521739
6,3,2018,14,45,25.7019565217
6,3,2018,14,46,25.7015555556
6,3,2018,14,47,25.6984782609
6,3,2018,14,48,25.6913043478
6,3,2018,14,49,25.6889130435
6,3,2018,14,50,25.6481395349
6,3,2018,14,51,25.6663043478
6,3,2018,14,52,25.6630434783
6,3,2018,14,53,25.6556521739
6,3,2018,14,54,25.6536585366
6,3,2018,14,55,25.6427659574
6,3,2018,14,56,25.6410869565
6,3,2018,14,57,25.6215909091
6,3,2018,14,58,25.6295652174
6,3,2018,14,59,25.6308695652
6,3,2018,15,0,25.635
6,3,2018,15,1,25.6380434783
6,3,2018,15,2,25.6653488372
6,3,2018,15,3,25.6570454545
6,3,2018,15,4,25.6443478261
6,3,2018,15,5,25.6270212766
6,3,2018,15,6,25.6413333333
6,3,2018,15,7,25.6460869565
6,3,2018,15,8,25.6484782609
6,3,2018,15,9,25.6502173913
6,3,2018,15,10,25.6536956522
6,3,2018,15,11,25.6580434783
6,3,2018,15,12,25.6613953488
6,3,2018,15,13,25.6473809524
6,3,2018,15,14,25.6684782609
6,3,2018,15,15,25.672173913
6,3,2018,15,16,25.6669767442
6,3,2018,15,17,25.6713043478
6,3,2018,15,18,25.6745652174
6,3,2018,15,19,25.6713043478
6,3,2018,15,20,25.6752173913
6,3,2018,15,21,25.677826087
6,3,2018,15,22,25.6756521739
6,3,2018,15,23,25.6924444444
6,3,2018,15,24,25.6928888889
6,3,2018,15,25,25.6760869565
6,3,2018,15,26,25.6776086957
6,3,2018,15,27,25.6791304348
6,3,2018,15,28,25.6793478261
6,3,2018,15,29,25.6752173913
6,3,2018,15,30,25.6813043478
6,3,2018,15,31,25.677173913
6,3,2018,15,32,25.6793478261
6,3,2018,15,33,25.6756521739
6,3,2018,15,34,25.677173913
6,3,2018,15,35,25.672826087
6,3,2018,15,36,25.6754347826
6,3,2018,15,37,25.6763043478
6,3,2018,15,38,25.68
6,3,2018,15,39,25.6745652174
6,3,2018,15,40,25.6710869565
6,3,2018,15,41,25.6719565217
6,3,2018,15,42,25.6754545455
6,3,2018,15,43,25.6680434783
6,3,2018,15,44,25.6623913043
6,3,2018,15,45,25.6657777778
6,3,2018,15,46,25.6589130435
6,3,2018,15,47,25.6567391304
6,3,2018,15,48,25.652826087
6,3,2018,15,49,25.6523913043
6,3,2018,15,50,25.6491304348
6,3,2018,15,51,25.6434782609
6,3,2018,15,52,25.642173913
6,3,2018,15,53,25.6402173913
6,3,2018,15,54,25.6332608696
6,3,2018,15,55,25.627826087
6,3,2018,15,56,25.6254347826
6,3,2018,15,57,25.6254347826
6,3,2018,15,58,25.6247826087
6,3,2018,15,59,25.6208695652
6,3,2018,16,0,25.6186956522
6,3,2018,16,1,25.6165217391
6,3,2018,16,2,25.6110869565
6,3,2018,16,3,25.6086956522
6,3,2018,16,4,25.6023913043
6,3,2018,16,5,25.5870454545
6,3,2018,16,6,25.6
6,3,2018,16,7,25.5958695652
6,3,2018,16,8,25.5952173913
6,3,2018,16,9,25.5882608696
6,3,2018,16,10,25.5845652174
6,3,2018,16,11,25.5810869565
6,3,2018,16,12,25.5804347826
6,3,2018,16,13,25.5727272727
6,3,2018,16,14,25.5706521739
6,3,2018,16,15,25.5656521739
6,3,2018,16,16,25.5617391304
6,3,2018,16,17,25.558372093
6,3,2018,16,18,25.5489130435
6,3,2018,16,19,25.5404347826
6,3,2018,16,20,25.5343478261
6,3,2018,16,21,25.5310869565
6,3,2018,16,22,25.5223913043
6,3,2018,16,23,25.5160869565
6,3,2018,16,24,25.5067391304
6,3,2018,16,25,25.5115555556
6,3,2018,16,26,25.5023913043
6,3,2018,16,27,25.4963043478
6,3,2018,16,28,25.4906521739
6,3,2018,16,29,25.4841304348
6,3,2018,16,30,25.477826087
6,3,2018,16,31,25.475
6,3,2018,16,32,25.4730434783
6,3,2018,16,33,25.462
6,3,2018,16,34,25.4782926829
6,3,2018,16,35,25.4547826087
6,3,2018,16,36,25.4530434783
6,3,2018,16,37,25.4452173913
6,3,2018,16,38,25.4382608696
6,3,2018,16,39,25.4371428571
6,3,2018,16,40,25.4239130435
6,3,2018,16,41,25.4169565217
6,3,2018,16,42,25.4084782609
6,3,2018,16,43,25.4413953488
6,3,2018,16,44,25.3964444444
6,3,2018,16,45,25.3923913043
6,3,2018,16,46,25.3902173913
6,3,2018,16,47,25.3876190476
6,3,2018,16,48,25.3830434783
6,3,2018,16,49,25.377826087
6,3,2018,16,50,25.3691304348
6,3,2018,16,51,25.3654347826
6,3,2018,16,52,25.3591304348
6,3,2018,16,53,25.3536956522
6,3,2018,16,54,25.35
6,3,2018,16,55,25.3456521739
6,3,2018,16,56,25.34
6,3,2018,16,57,25.3367391304
6,3,2018,16,58,25.3317391304
6,3,2018,16,59,25.3256521739
6,3,2018,17,0,25.3182608696
6,3,2018,17,1,25.3165217391
6,3,2018,17,2,25.3097826087
6,3,2018,17,3,25.3034782609
6,3,2018,17,4,25.3002173913
6,3,2018,17,5,25.295
6,3,2018,17,6,25.2904347826
6,3,2018,17,7,25.2808695652
6,3,2018,17,8,25.2968888889
6,3,2018,17,9,25.2723913043
6,3,2018,17,10,25.2669565217
6,3,2018,17,11,25.2632608696
6,3,2018,17,12,25.2952380952
6,3,2018,17,13,25.2659090909
6,3,2018,17,14,25.2456521739
6,3,2018,17,15,25.2890909091
6,3,2018,17,16,25.2286486486
6,3,2018,17,17,25.2721428571
6,3,2018,17,18,25.2369565217
6,3,2018,17,19,25.2235555556
6,3,2018,17,20,25.2232608696
6,3,2018,17,21,25.2132608696
6,3,2018,17,22,25.2123913043
6,3,2018,17,23,25.1995454545
6,3,2018,17,24,25.1844680851
6,3,2018,17,25,25.1934782609
6,3,2018,17,26,25.1910869565
6,3,2018,17,27,25.1839130435
6,3,2018,17,28,25.1797826087
6,3,2018,17,29,25.1769565217
6,3,2018,17,30,25.1708695652
6,3,2018,17,31,25.1665217391
6,3,2018,17,32,25.1597826087
6,3,2018,17,33,25.1560869565
6,3,2018,17,34,25.155
6,3,2018,17,35,25.1510869565
6,3,2018,17,36,25.1406521739
6,3,2018,17,37,25.1332608696
6,3,2018,17,38,25.1334782609
6,3,2018,17,39,25.1232608696
6,3,2018,17,40,25.125
6,3,2018,17,41,25.1180434783
6,3,2018,17,42,25.115
6,3,2018,17,43,25.1060869565
6,3,2018,17,44,25.102173913
6,3,2018,17,45,25.1102272727
6,3,2018,17,46,25.0893478261
6,3,2018,17,47,25.0830434783
6,3,2018,17,48,25.077826087
6,3,2018,17,49,25.0773913043
6,3,2018,17,50,25.0710869565
6,3,2018,17,51,25.0619565217
6,3,2018,17,52,25.0617391304
6,3,2018,17,53,25.0541304348
6,3,2018,17,54,25.0541304348
6,3,2018,17,55,25.0491304348
6,3,2018,17,56,25.042826087
6,3,2018,17,57,25.0413043478
6,3,2018,17,58,25.0389130435
6,3,2018,17,59,25.035
6,3,2018,18,0,25.0304347826
6,3,2018,18,1,25.0258695652
6,3,2018,18,2,25.022173913
6,3,2018,18,3,25.0165217391
6,3,2018,18,4,25.0156521739
6,3,2018,18,5,25.0159574468
6,3,2018,18,6,25.0047826087
6,3,2018,18,7,24.9989130435
6,3,2018,18,8,24.9923913043
6,3,2018,18,9,24.995
6,3,2018,18,10,24.9845652174
6,3,2018,18,11,24.982173913
6,3,2018,18,12,24.9953333333
6,3,2018,18,13,24.9758695652
6,3,2018,18,14,24.9715217391
6,3,2018,18,15,24.9695652174
6,3,2018,18,16,24.9684782609
6,3,2018,18,17,24.9484090909
6,3,2018,18,18,24.9597826087
6,3,2018,18,19,24.9554347826
6,3,2018,18,20,24.9539130435
6,3,2018,18,21,24.9517777778
6,3,2018,18,22,24.942826087
6,3,2018,18,23,24.942826087
